run_id,mode,record_type,key,events,valid_bursts,valid_pullbacks,reacceleration_entries,trades,wins,losses,time_exits,win_rate,average_win_r,average_loss_r,expectancy_r,pf,max_dd_r,avg_hold_seconds,median_hold_seconds,p95_hold_seconds,avg_spread,avg_slippage,continuation_shadow_trades,continuation_shadow_expectancy_r,reversal_shadow_trades,reversal_shadow_expectancy_r,average_memory_mb,max_memory_mb,event_csv_rows,event_csv_bytes,trade_csv_rows,trade_csv_bytes,runtime_seconds,value
"stage2_3bd_event_final","EVENT_STUDY","SESSION","OVERLAP","6","6","6","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","5","-0.136872","2.000","2","25","19290","0","392","85.797",""
"stage2_3bd_event_final","EVENT_STUDY","SESSION","OTHER","6","6","3","2","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","2","-1.000000","2","-1.000000","2.000","2","25","19290","0","392","85.797",""
"stage2_3bd_event_final","EVENT_STUDY","HTF_ALIGNMENT","BOTH_ALIGNED","6","6","5","1","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","1","1.202381","4","0.547707","2.000","2","25","19290","0","392","85.797",""
"stage2_3bd_event_final","EVENT_STUDY","HTF_ALIGNMENT","M15_ONLY","1","1","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797",""
"stage2_3bd_event_final","EVENT_STUDY","HTF_ALIGNMENT","H1_ONLY","2","2","1","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","2","-0.398577","2.000","2","25","19290","0","392","85.797",""
"stage2_3bd_event_final","EVENT_STUDY","HTF_ALIGNMENT","CONFLICT","8","8","8","3","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","3","-1.000000","4","0.034466","2.000","2","25","19290","0","392","85.797",""
"stage2_3bd_event_final","EVENT_STUDY","HTF_ALIGNMENT","NEUTRAL","8","8","5","1","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","1","-1.000000","6","-0.696154","2.000","2","25","19290","0","392","85.797",""
"stage2_3bd_event_final","EVENT_STUDY","HTF_ALIGNMENT","UNAVAILABLE","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797",""
"stage2_3bd_event_final","EVENT_STUDY","HTF_ALIGNMENT","OTHER","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797",""
"stage2_3bd_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","EURUSD:insufficient_baseline","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","53807"
"stage2_3bd_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","EURUSD:stale_quote","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","0"
"stage2_3bd_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","EURUSD:invalid_robust_scale","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","48746"
"stage2_3bd_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","EURUSD:shock_percentile_failed","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","41601"
"stage2_3bd_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","EURUSD:shock_z_failed","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","0"
"stage2_3bd_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","EURUSD:efficiency_failed","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","611"
"stage2_3bd_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","EURUSD:tick_intensity_failed","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","202"
"stage2_3bd_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","EURUSD:move_spread_failed","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","470"
"stage2_3bd_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","EURUSD:spread_too_wide","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","0"
"stage2_3bd_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","GBPUSD:insufficient_baseline","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","51148"
"stage2_3bd_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","GBPUSD:stale_quote","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","0"
"stage2_3bd_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","GBPUSD:invalid_robust_scale","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","47402"
"stage2_3bd_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","GBPUSD:shock_percentile_failed","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","54964"
"stage2_3bd_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","GBPUSD:shock_z_failed","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","5"
"stage2_3bd_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","GBPUSD:efficiency_failed","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","604"
"stage2_3bd_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","GBPUSD:tick_intensity_failed","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","274"
"stage2_3bd_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","GBPUSD:move_spread_failed","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","770"
"stage2_3bd_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","GBPUSD:spread_too_wide","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","0"
"stage2_3bd_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","USDJPY:insufficient_baseline","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","25249"
"stage2_3bd_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","USDJPY:stale_quote","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","0"
"stage2_3bd_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","USDJPY:invalid_robust_scale","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","5855"
"stage2_3bd_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","USDJPY:shock_percentile_failed","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","184204"
"stage2_3bd_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","USDJPY:shock_z_failed","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","0"
"stage2_3bd_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","USDJPY:efficiency_failed","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","878"
"stage2_3bd_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","USDJPY:tick_intensity_failed","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","1257"
"stage2_3bd_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","USDJPY:move_spread_failed","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","1589"
"stage2_3bd_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","USDJPY:spread_too_wide","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","0"
"stage2_3bd_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","AUDUSD:insufficient_baseline","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","47157"
"stage2_3bd_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","AUDUSD:stale_quote","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","0"
"stage2_3bd_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","AUDUSD:invalid_robust_scale","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","48330"
"stage2_3bd_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","AUDUSD:shock_percentile_failed","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","72623"
"stage2_3bd_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","AUDUSD:shock_z_failed","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","4"
"stage2_3bd_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","AUDUSD:efficiency_failed","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","819"
"stage2_3bd_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","AUDUSD:tick_intensity_failed","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","372"
"stage2_3bd_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","AUDUSD:move_spread_failed","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","912"
"stage2_3bd_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","AUDUSD:spread_too_wide","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","0"
"stage2_3bd_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","USDCAD:insufficient_baseline","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","41725"
"stage2_3bd_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","USDCAD:stale_quote","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","0"
"stage2_3bd_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","USDCAD:invalid_robust_scale","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","30281"
"stage2_3bd_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","USDCAD:shock_percentile_failed","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","106363"
"stage2_3bd_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","USDCAD:shock_z_failed","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","0"
"stage2_3bd_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","USDCAD:efficiency_failed","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","868"
"stage2_3bd_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","USDCAD:tick_intensity_failed","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","547"
"stage2_3bd_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","USDCAD:move_spread_failed","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","1096"
"stage2_3bd_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","USDCAD:spread_too_wide","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","0"
"stage2_3bd_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","USDCHF:insufficient_baseline","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","51595"
"stage2_3bd_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","USDCHF:stale_quote","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","0"
"stage2_3bd_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","USDCHF:invalid_robust_scale","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","69683"
"stage2_3bd_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","USDCHF:shock_percentile_failed","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","27911"
"stage2_3bd_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","USDCHF:shock_z_failed","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","0"
"stage2_3bd_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","USDCHF:efficiency_failed","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","1078"
"stage2_3bd_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","USDCHF:tick_intensity_failed","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","241"
"stage2_3bd_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","USDCHF:move_spread_failed","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","393"
"stage2_3bd_event_final","EVENT_STUDY","PRE_SHOCK_SKIP","USDCHF:spread_too_wide","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","0"
"stage2_3bd_event_final","EVENT_STUDY","EVENT_SKIP","pullback_too_shallow","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","2"
"stage2_3bd_event_final","EVENT_STUDY","EVENT_SKIP","pullback_too_deep","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","0"
"stage2_3bd_event_final","EVENT_STUDY","EVENT_SKIP","pullback_timeout","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","0"
"stage2_3bd_event_final","EVENT_STUDY","EVENT_SKIP","no_reacceleration","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","2"
"stage2_3bd_event_final","EVENT_STUDY","EVENT_SKIP","continuation_invalidated","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","16"
"stage2_3bd_event_final","EVENT_STUDY","EVENT_SKIP","stop_too_narrow_for_broker","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","0"
"stage2_3bd_event_final","EVENT_STUDY","EVENT_SKIP","stop_too_wide_vs_burst","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","0"
"stage2_3bd_event_final","EVENT_STUDY","EVENT_SKIP","cost_too_large_vs_risk","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","5"
"stage2_3bd_event_final","EVENT_STUDY","EVENT_SKIP","volume_below_minimum","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","0"
"stage2_3bd_event_final","EVENT_STUDY","EVENT_SKIP","margin_rejected","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","0"
"stage2_3bd_event_final","EVENT_STUDY","EVENT_SKIP","position_already_open","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","0"
"stage2_3bd_event_final","EVENT_STUDY","EVENT_SKIP","netting_position_conflict","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","0"
"stage2_3bd_event_final","EVENT_STUDY","EVENT_SKIP","lower_ranked_candidate","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","0"
"stage2_3bd_event_final","EVENT_STUDY","EVENT_SKIP","symbol_cooldown","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","0"
"stage2_3bd_event_final","EVENT_STUDY","EVENT_SKIP","global_cooldown","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","0"
"stage2_3bd_event_final","EVENT_STUDY","EVENT_SKIP","daily_loss_limit","0","0","0","0","0","0","0","0","0.0000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000","","","0.00000000","0.00000000","0","0.000000","0","0.000000","2.000","2","25","19290","0","392","85.797","0"
